timestamp_EST,user_id,post_text,poster_url,poster,is_verified,flags,image_alts,vote_2020
2020-12-11 08:33:34,cf955d7c4410e9fca6297beae35ff25e,"(W) The list of the names that will live in infamy. These 106 House Republicans are backing a Texas lawsuit that seeks to overturn the election results in key battleground states. Remember the traitors when they come up for re-election, they would cater to a lost president than work to help the American citizens that are struggling and firing.",https://www.facebook.com/beingliberal.org/,Being Liberal,True,See the results and other info about the 2020 US Election. See Election Results,Here Are The Names Of 106 Members Of The House Who Refuse To Accept That Biden Won,Voted Biden
2020-12-11 17:00:32,2d8ad3f0c1a55f855e096f391d17d995,I am embarrassed for our state that so many Tennessee Republicans are refusing to admit who won the presidential election. Every single signatory of that brief should be ashamed of themselves for attempting to destroy our democracy. Joe Biden is President-Elect. https://www.tennessean.com/.../u-s-sen-lamar.../3896943001/,https://www.facebook.com/JimCooper/,Jim Cooper,True,See the results and other info about the 2020 US Election. See Election Results,"U.S. Sen. Lamar Alexander questions basis for Texas lawsuit backed by Trump, Republicans",Voted Biden
2020-12-12 18:04:06,cb791e6ebe1bc6c839c8d3de669d5118,Whoa.,https://www.facebook.com/michaelknowlesshow/,Michael Knowles,True,See the results and other info about the 2020 US Election. See Election Results,Texas GOP: Perhaps Law-Abiding States Should Form A Union That Will Abide By Constitution,Voted Trump
2020-12-12 07:12:52,df923197cc3bd1774fce398f3a985aa3,Given Ferguson's performance (suing Trump Administration 83 times) this comes as no surprise. Find out more in our story.,https://www.facebook.com/Newstalk870KFLD/,Newstalk 870 KFLD,True,See the results and other info about the 2020 US Election. See Election Results,WA AG Files Brief to Have Texas Election Lawsuit Dropped,Voted Trump
2020-12-15 07:04:15,2b8913ba256c2849e26b2a7b1e7bae2a,"More than HALF of the votes cast so far in Austin's city council runoff elections have been mail-in-ballots, versus only 11% in November's general election and 16% in the July Democrat runoff. What gives? #localelectionsmatter #runoff",https://www.facebook.com/texasscorecard/,Texas Scorecard,True,See the results and other info about the 2020 US Election. See Election Results,Austin Council Runoff Elections See Astonishing Number of Mail-In Ballots | Texas Scorecard,Voted Trump
2020-12-05 10:56:31,a7feb2bc9fc13d3258e2eaa70deb4269,"According to the survey, despite Bidens lead of over 7 million popular votes and 74 electoral votes, 90% of GOP House and Senate members have yet to say who the winner is.",https://www.facebook.com/Fox8NewsCleveland/,Fox 8 News,True,See the results and other info about the 2020 US Election. See Election Results,"Only 25 Republicans in Congress acknowledge Bidens election victory, Washington Post survey finds",Voted Biden
2020-12-11 11:13:34,a7feb2bc9fc13d3258e2eaa70deb4269,The outcome is not in doubt.,https://www.facebook.com/Fox8NewsCleveland/,Fox 8 News,True,See the results and other info about the 2020 US Election. See Election Results,"The Electoral College votes Monday, heres how it works",Voted Biden
2020-12-12 08:57:04,a7feb2bc9fc13d3258e2eaa70deb4269,"""The moment of truth.""",https://www.facebook.com/yahoo/,Yahoo,True,See the results and other info about the 2020 US Election. See Election Results,The Electoral College prepares to hand Trump the loss he refuses to accept,Voted Biden
2020-12-09 11:20:43,a7feb2bc9fc13d3258e2eaa70deb4269,"The Supreme Courts order was all of one sentence, and there were no noted dissents.",https://www.facebook.com/AmericanProgressAction/,Center For American Progress Action Fund,True,See the results and other info about the 2020 US Election. See Election Results,Supreme Court Rejects Republican Challenge to Pennsylvania Vote,Voted Biden
2020-12-01 19:58:44,a7feb2bc9fc13d3258e2eaa70deb4269,"Attorney General Barr declared there is no evidence of widespread election fraud, and a key scientific committee told the CDC that the first COVID-19 vaccine should go to health care workers and patients in nursing homes. (From PBS NewsHour )",https://www.facebook.com/pbs/,PBS,True,See the results and other info about the 2020 US Election. See Election Results,News Wrap: AG Barr says no evidence of large-scale election fraud,Voted Biden
2020-12-15 11:21:56,a7feb2bc9fc13d3258e2eaa70deb4269,"After Democrat John F. Kennedy barely beat Republican Richard M. Nixon in the 1960 election, a coalition of opponents plotted to deny him the presidency in the electoral college. Most were White, conservative electors from the south who opposed the young Massachusetts senators liberal policies, especially his support for civil rights for Black Americans.... The 1960 presidential election set off a political storm, much like this years contest. Kennedy wound up winning by o See More",https://www.facebook.com/coffeeparty/,Coffee Party USA,True,See the results and other info about the 2020 US Election. See Election Results,Hijacking the electoral college: The plot to deny JFK the presidency 60 years ago,Voted Biden
2020-12-08 13:38:45,53c65aa50ac54587bd1b7c7f5d0572ed,When you side with racists you're a racist. This Democratic lawmaker was just doing her job.,https://www.facebook.com/The-New-Civil-Rights-Movement-358168880614/,The New Civil Rights Movement,True,See the results and other info about the 2020 US Election. See Election Results,"Michigan Dem Attacked With Obscene, Racist Call for Her Lynching Republican Criticizes Lawmaker for Lack of 'Compassion'",Voted Biden
